neuron,mean,sd
0,-0.6381453275680542,0.26920485496520996
1,-0.5203914046287537,0.2170737236738205
2,-0.4697793126106262,0.22078420221805573
3,-0.21546627581119537,0.06897616386413574
4,-0.47623875737190247,0.09844870120286942
5,-0.5865267515182495,0.2723381817340851
6,-0.7084673047065735,0.24797484278678894
7,-0.1902008056640625,0.07170486450195312
8,-0.47640562057495117,0.24085214734077454
9,-0.46753787994384766,0.16746608912944794
10,-0.5690353512763977,0.27388089895248413
11,-0.5873211622238159,0.27034488320350647
12,-0.5675732493400574,0.22630682587623596
13,-0.8395548462867737,0.27709293365478516
14,-1.071227788925171,0.3678305447101593
15,-0.45185592770576477,0.19745464622974396
16,-0.8826395273208618,0.28448277711868286
17,-0.46575725078582764,0.24063418805599213
18,-0.5809898376464844,0.20181040465831757
19,-0.2138977199792862,0.06160924583673477
20,-0.7030785083770752,0.2459622174501419
21,-0.5507368445396423,0.1913403421640396
22,-0.8315030932426453,0.24410709738731384
23,-0.7087448239326477,0.23231273889541626
24,-0.6357110142707825,0.2336398959159851
25,-0.3111917972564697,0.07849282771348953
26,-0.5318941473960876,0.21006324887275696
27,-0.6949748396873474,0.21457454562187195
28,-0.7052335739135742,0.20389334857463837
29,-0.5710353255271912,0.20263390243053436
30,-0.18300148844718933,0.05625152587890625
31,-0.5152091383934021,0.22248902916908264
32,-0.6419423222541809,0.23038332164287567
33,-0.5428546071052551,0.24574097990989685
34,-0.22316040098667145,0.05993863567709923
35,-0.9884105920791626,0.34839317202568054
36,-0.634438693523407,0.2313975840806961
37,-0.49604862928390503,0.22151121497154236
38,-0.6745333075523376,0.22253406047821045
39,-0.21826885640621185,0.0574609749019146
40,-0.23667582869529724,0.05658426880836487
41,-0.46552029252052307,0.19526103138923645
42,-0.621322512626648,0.2581249475479126
43,-0.49725353717803955,0.18835771083831787
44,-0.21858592331409454,0.05315304175019264
45,-0.6998831033706665,0.23814314603805542
46,-0.2180343121290207,0.06398807466030121
47,-0.7490667700767517,0.23523332178592682
48,-0.5984677076339722,0.23505140841007233
49,-0.5790969133377075,0.24621236324310303
50,-0.561915397644043,0.26026418805122375
51,-0.4593111574649811,0.2274063527584076
52,-0.5098179578781128,0.19847504794597626
53,-0.5289090275764465,0.22699540853500366
54,-0.2508217394351959,0.21543559432029724
55,-0.5616629719734192,0.1956474930047989
56,-0.23810097575187683,0.06694456189870834
57,-0.44942113757133484,0.23444652557373047
58,-0.8674588799476624,0.29427018761634827
59,-0.40922608971595764,0.10096856951713562
60,-0.4775119125843048,0.2060219645500183
61,-0.807314395904541,0.2973020672798157
62,-0.5730612277984619,0.21398261189460754
63,-0.24808615446090698,0.0605623796582222
64,-0.7779073119163513,0.27001050114631653
65,-0.2920396327972412,0.06826549023389816
66,-0.6500806212425232,0.23070478439331055
67,-0.5103574991226196,0.17133073508739471
68,-0.744468092918396,0.24970495700836182
69,-0.6056904196739197,0.19775012135505676
70,-0.27269071340560913,0.06720468401908875
71,-0.8987149000167847,0.28237125277519226
72,-0.4737468659877777,0.18121497333049774
73,-0.22777776420116425,0.057945817708969116
74,-0.2396501898765564,0.06168348342180252
75,-0.24148672819137573,0.06105836108326912
76,-0.46959736943244934,0.2013614922761917
77,-0.6316084861755371,0.2024753838777542
78,-0.5829824209213257,0.23663759231567383
79,-0.509192943572998,0.18627727031707764
80,-0.6390309929847717,0.25956159830093384
81,-0.5525923371315002,0.24980419874191284
82,-0.3258267045021057,0.08887045085430145
83,-0.4858347773551941,0.16591183841228485
84,-0.5959734320640564,0.23451004922389984
85,-0.3836912214756012,0.08638402074575424
86,-0.7622076869010925,0.2535848319530487
87,-0.6622323989868164,0.20790207386016846
88,-0.34912195801734924,0.1995171457529068
