,cohens_d
727,-3.9753961625959175
728,-3.262322291931372
729,-4.7996820339951505
730,-2.224205987435626
731,-3.5881014521919665
732,1.2967010616005175
733,-2.1267792041423133
734,-4.726081058623431
735,-5.850249792091634
736,-3.6088295106564243
737,-3.46851404300323
738,-3.6892707102362925
739,-3.797304212091872
740,-0.1219289872502361
741,-3.710778004585575
742,-4.411431850333924
743,-2.693022302977811
744,-2.686136930771699
745,-3.2005938638988596
746,-3.060363661695333
747,-3.419312769970444
748,-3.835235090366407
749,-4.808946764230435
750,-1.991127215366468
751,-4.5125706275275865
752,-4.198219769417668
753,-2.6239595804247258
754,-4.818708002578699
755,-4.510232534320983
756,-4.113739184015304
757,-1.9890064870605915
758,-5.878837289581426
759,-2.7282233003546055
760,-3.0751271568685397
761,-2.497784551001117
762,-4.3343520521736165
763,-4.761726643892097
764,-4.515160784403961
765,-3.664542708279985
766,-3.192676803992387
767,-4.382349307937718
768,-3.665828546801055
769,-5.022819535042287
770,-0.6020361226297265
771,-4.202491409375191
772,-4.369794874749464
773,-3.3669454078498195
774,-3.1073039693154514
775,-2.774136409906633
776,-2.758374274591004
777,-3.6512709720150176
778,-4.368229670154259
779,-4.253260313516231
780,-3.965429885953759
781,-4.52617076904961
782,-4.527804721917463
783,-3.5799634147920556
784,-4.346299012878073
785,-3.9615628887966823
786,-3.1540597231415233
787,-4.29709656290507
788,-3.5612108557892457
789,-4.070148000791982
790,-3.9334395593540754
791,-3.9308116510142512
792,-3.3862114384077766
793,-3.668528068374551
794,-2.701293753244529
795,-2.390136329161004
796,-5.646520996979287
797,-4.2258968404282795
798,-3.200136262272335
799,-3.8238734982042173
800,-4.022959342387794
801,-4.036085418664099
802,-4.007654472921541
803,-3.4591005644068225
804,-4.802858366291519
805,-1.816116316230758
806,-4.862686531539689
807,-4.855224720567024
808,-3.3139869203995804
809,-3.678416593954379
810,-3.605094807708332
811,-2.8134629957509607
812,-2.8310966924259895
813,-3.7214729743420136
814,-3.1159283711783674
815,-4.436258536333155
816,-2.835817100502624
817,-4.126836542884095
818,-2.9164166148366593
819,-2.94117848350107
820,-3.1301787702469697
821,-2.277919113551456
822,-4.097875531502187
823,-5.292703834299582
824,-3.8514016027964533
825,-3.4965608450660155
826,0.15461968611951912
827,-2.4064955428296346
828,-4.716739503126146
829,-6.486423709027613
830,-4.15161485080456
831,-3.0644504099028347
832,-2.6083562066765706
833,-2.47884138883641
834,-4.377451889159546
835,-3.6379780901285
836,-5.53794496121927
837,-4.675645378548993
838,-3.8130698610880382
839,-3.3092786274887276
840,-4.253080479881079
841,-3.891494997698129
842,-3.649081392444266
843,-3.2258592719939227
844,-4.175994436426999
845,-3.8789682800170735
846,-3.8356522249183644
847,-4.149095130350365
848,-1.5465475486659226
849,-3.069846050007727
850,-2.396659349090084
851,-3.8661440011650585
852,-3.542727596871055
853,-3.5949685125406217
854,-3.7041897615665604
855,-3.885471049367937
856,-5.457995138659491
857,-3.80276180043498
858,-0.7428061778571233
859,-4.752817330078847
860,-4.525084724845392
861,-3.064416629658294
862,-2.848277499664977
863,-1.393456868177469
864,-3.9903226958050024
865,-4.442995059458647
866,-3.8182853866704893
867,-4.577494980536522
868,-3.6911975688493524
869,-2.6954238595187032
870,-3.816154733165581
871,-3.764908347067829
872,-4.739363631343041
873,-4.158697518190914
874,-4.289205129567479
875,-5.282577307739827
876,-4.501325470587183
877,-4.26996973508913
878,-1.356101810221923
879,-3.8237019522576023
880,-5.523507921354868
881,-3.6243063660760466
882,-2.8953370696641416
883,-3.9673230001936464
884,-4.044005652162481
885,-1.8012061969877562
886,-4.030383841824339
887,-2.1514167167089826
888,-5.003168835294676
889,-3.956710105342723
890,-3.9458017465688515
891,-3.636503552472186
892,-3.659581227596888
893,-3.9494856475678075
894,-5.557845610902713
895,-4.564287514929943
896,-3.5537627003569003
897,-3.7986477356731867
898,-3.9037344517672126
899,-4.523993025588933
900,-5.348581732711893
901,-3.5894309491514282
902,-0.3413342658329018
903,-1.3949028581212914
904,-5.007188024538102
905,-3.121776730186763
906,-4.064599870180304
907,-0.6711172208582694
908,-3.542945976903829
909,-5.005631027776049
910,-3.4838489283465757
911,-5.6409171781918
912,-2.9569800679785185
913,-2.64128254565652
914,-3.856106498856707
915,-3.686585012159507
916,-5.123822853388694
917,-4.297720466717701
918,-4.171005923827784
919,-4.986865721445377
920,-4.971387995411134
921,-1.1115368510246282
922,-3.371601485122937
923,-4.150447710098971
924,-4.253471838598696
925,-5.347353146691571
926,-5.2491176681398874
927,-1.448019706178592
928,-2.7857618789898964
929,-3.3533385430730656
930,-4.833607127511528
931,-4.468749306815359
932,-2.952627684504151
933,-3.7831320727524247
934,-2.861201809039153
935,-3.029741868205599
936,-4.133603616891516
937,-5.070294322748949
938,-4.426213915887995
939,-4.173719233705442
940,-3.973552820902846
941,-2.620363118177217
942,-3.827405027271243
943,-3.3800606337698187
944,-5.424832909907065
945,-2.5047996938942725
946,-3.6217809988834393
947,-2.688276580855823
948,-3.498332758830088
949,-4.210044256591201
950,-3.507941955443473
951,-5.021930893041739
952,-3.8400292899678496
953,0.3027429463880968
954,-2.6240852991999857
955,-1.7496000990335283
956,-3.6678331618870486
957,-4.237401169673574
958,-4.197804854219587
959,-3.359297177416089
960,-3.284374172757964
961,-4.710396835377316
962,-2.2097434111351046
963,-3.7394274008575263
964,-2.2187384588483074
965,-0.6569766682082238
966,-4.185405546281596
967,-4.4740262256783865
968,-4.568585570802732
969,-4.5049996612950975
970,-3.3817369957834797
971,-3.1370808951709255
972,-3.930663135765433
973,-3.504119678028652
974,-5.64025615230829
975,-0.17507051498420306
976,-0.06894609163513235
977,-3.5374570482538785
978,-3.777005741424013
979,-5.444894146905856
980,-3.890935584406892
981,-3.2712740639519295
982,-3.0506241626649504
983,-3.7254395560320823
984,-4.69534058016076
985,-3.7272940281777407
986,-3.83508193942563
987,-1.9244898575000062
988,-4.083359127930379
989,-2.7509757566755306
990,-1.2235102916621932
991,-3.605331995160145
992,-4.636086175997335
993,-1.5503640909023606
994,-4.768789804010557
995,-2.416390153302569
996,-3.4031573285550736
997,-3.5163080215890177
998,-3.485938406425289
999,-4.246944090570254
1000,-5.3212831572057215
1001,-1.9840615140239637
1002,-5.587357647225655
1003,-3.358334919236316
1004,-2.940925040472987
1005,-3.698114057785877
1006,-2.6750975455694093
1007,-3.709171483190014
1008,-4.086273234072983
1009,-5.206571996625482
1010,-2.626513018431392
1011,-5.114980037573263
1012,-4.194950533708682
1013,-1.7926174195430877
1014,-5.341486600775853
1015,-5.1171055192309645
1016,-1.9205046260554497
1017,-2.851469026006772
1018,-3.9763567709121843
1019,-4.5194588516145195
1020,-3.9473496315992036
1021,-2.3594360689781975
1022,-2.2794778378602962
1023,-4.491079773162229
1024,1.1882429451860006
1025,-3.9566408330214555
